Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA
Russia,Premier League,2019/2020,15/07/2020,16:00,Krylya Sovetov,Krasnodar,0,0,D,4.81,3.84,1.73,5.46,4.2,1.76,4.72,3.79,1.7,,,
Russia,Premier League,2019/2020,15/07/2020,16:00,Spartak Moscow,Akhmat Grozny,3,0,H,2.12,3.23,3.77,2.2,3.5,4.05,2.1,3.3,3.49,,,
Russia,Premier League,2019/2020,15/07/2020,18:30,Zenit,Orenburg,4,1,H,1.23,6.23,10.58,1.28,7.5,13.25,1.24,6.16,10.27,,,
Russia,Premier League,2019/2020,16/07/2020,16:00,Rubin Kazan,FK Rostov,0,0,D,2.92,3,2.71,2.97,3.24,2.82,2.79,2.99,2.68,,,
Russia,Premier League,2019/2020,16/07/2020,16:00,Ufa,Dynamo Moscow,0,1,A,3.89,2.82,2.12,5.3,3.3,2.19,4.07,3,2.06,,,
Russia,Premier League,2019/2020,16/07/2020,18:30,Lokomotiv Moscow,CSKA Moscow,2,1,H,3.1,3.16,2.46,3.24,3.35,2.56,2.98,3.16,2.42,,,
Russia,Premier League,2019/2020,16/07/2020,18:30,Tambov,Sochi,3,0,H,,,,2.55,3.4,2.88,2.44,3.32,2.82,,,
Russia,Premier League,2019/2020,19/07/2020,18:30,Krasnodar,Dynamo Moscow,0,2,A,1.57,4.06,6.08,1.65,4.25,7,1.58,3.84,5.75,,,
Russia,Premier League,2019/2020,22/07/2020,17:00,CSKA Moscow,Tambov,2,0,H,1.25,5.92,12.39,1.33,6.45,12.75,1.29,5.56,9.35,,,
Russia,Premier League,2019/2020,22/07/2020,17:00,Dynamo Moscow,Orenburg,0,1,A,1.6,3.82,5.7,1.68,4.1,6.15,1.61,3.78,5.57,,,
Russia,Premier League,2019/2020,22/07/2020,17:00,Krylya Sovetov,Sochi,3,0,H,,,,,,,,,,,,
Russia,Premier League,2019/2020,22/07/2020,17:00,FK Rostov,Zenit,1,2,A,2.14,3.64,3.28,2.24,3.95,3.34,2.11,3.59,3.19,,,
Russia,Premier League,2019/2020,22/07/2020,17:00,Krasnodar,Akhmat Grozny,4,0,H,1.33,5.05,8.44,1.41,5.3,9.6,1.36,4.97,7.82,,,
Russia,Premier League,2019/2020,22/07/2020,17:00,Rubin Kazan,Spartak Moscow,1,2,A,3.18,3.22,2.31,3.46,3.3,2.48,3.12,3.2,2.3,,,
Russia,Premier League,2019/2020,22/07/2020,17:00,Ufa,Arsenal Tula,0,0,D,2.7,2.87,2.94,2.85,3.06,3.13,2.64,2.89,2.92,,,
Russia,Premier League,2019/2020,22/07/2020,17:00,Ural,Lokomotiv Moscow,0,1,A,2.98,3.51,2.28,3.48,3.85,2.32,3.04,3.52,2.2,,,
Russia,Premier League,2020/2021,08/08/2020,14:00,Khimki,CSKA Moscow,0,2,A,4.69,3.48,1.79,6.15,3.7,1.84,4.63,3.5,1.78,,,
Russia,Premier League,2020/2021,08/08/2020,16:30,Tambov,FK Rostov,0,1,A,3.7,3.16,2.12,4.06,3.65,2.17,3.67,3.24,2.07,,,
Russia,Premier League,2020/2021,09/08/2020,15:00,Ufa,Krasnodar,0,3,A,4.13,3.15,2.01,4.51,3.46,2.07,4.04,3.15,2,,,
Russia,Premier League,2020/2021,09/08/2020,17:00,Arsenal Tula,Akhmat Grozny,0,0,D,2.53,2.96,3.08,2.73,3.38,3.14,2.48,3.07,2.96,,,
Russia,Premier League,2020/2021,09/08/2020,18:00,Spartak Moscow,Sochi,2,2,D,1.61,3.93,5.39,1.73,4.35,6,1.62,3.82,5.36,,,
Russia,Premier League,2020/2021,10/08/2020,15:00,Ural,Dynamo Moscow,0,2,A,3.54,3.13,2.19,3.84,3.41,2.27,3.5,3.17,2.16,,,
Russia,Premier League,2020/2021,11/08/2020,16:00,R. Volgograd,Zenit,0,2,A,8.74,4.9,1.35,11.5,5.7,1.36,8.98,5.07,1.32,,,
Russia,Premier League,2020/2021,11/08/2020,18:00,Rubin Kazan,Lokomotiv Moscow,0,2,A,3.21,3.16,2.32,3.41,3.26,2.6,3.1,3.11,2.39,,,
Russia,Premier League,2020/2021,14/08/2020,16:00,Arsenal Tula,Ufa,2,3,A,2.34,2.9,3.5,2.5,2.98,3.81,2.35,2.86,3.46,,,
Russia,Premier League,2020/2021,14/08/2020,17:00,Sochi,Khimki,1,1,D,1.92,3.36,4.2,2.03,3.58,4.5,1.92,3.34,4.09,,,
Russia,Premier League,2020/2021,14/08/2020,18:00,Spartak Moscow,Akhmat Grozny,2,0,H,1.69,3.65,5.09,1.75,4.1,6.4,1.66,3.77,5.14,,,
Russia,Premier League,2020/2021,15/08/2020,13:30,Dynamo Moscow,R. Volgograd,0,0,D,1.68,3.43,5.74,1.75,3.58,6.95,1.69,3.37,5.7,,,
Russia,Premier League,2020/2021,15/08/2020,13:30,Rubin Kazan,Ural,1,1,D,1.81,3.48,4.61,1.84,3.84,5.9,1.75,3.49,4.91,,,
Russia,Premier League,2020/2021,15/08/2020,16:00,CSKA Moscow,Tambov,2,1,H,1.42,4.16,8.47,1.52,4.65,9.7,1.45,4.15,7.5,,,
Russia,Premier League,2020/2021,15/08/2020,17:00,Lokomotiv Moscow,Krasnodar,1,0,H,2.96,3.2,2.45,3.2,3.56,2.55,2.96,3.23,2.4,,,
Russia,Premier League,2020/2021,15/08/2020,18:00,FK Rostov,Zenit,0,2,A,4.16,3.5,1.88,4.77,3.84,1.94,4.21,3.55,1.84,,,
Russia,Premier League,2020/2021,18/08/2020,16:00,Sochi,Rubin Kazan,3,2,H,2.45,3.04,3.1,2.52,3.32,3.28,2.42,3.04,3.1,,,
Russia,Premier League,2020/2021,18/08/2020,17:00,Tambov,Khimki,1,0,H,2.77,3.01,2.68,2.95,3.2,2.84,2.78,3.03,2.67,,,
Russia,Premier League,2020/2021,18/08/2020,18:00,Krasnodar,Arsenal Tula,2,0,H,1.43,4.42,7.17,1.45,5.15,8.5,1.42,4.58,7.06,,,
Russia,Premier League,2020/2021,19/08/2020,14:00,Ufa,Spartak Moscow,1,1,D,4,3.17,2.03,4.41,3.35,2.12,3.99,3.12,2.03,,,
Russia,Premier League,2020/2021,19/08/2020,14:00,Ural,Lokomotiv Moscow,1,1,D,4.79,3.49,1.77,5.49,3.83,1.83,4.64,3.52,1.77,,,
Russia,Premier League,2020/2021,19/08/2020,16:00,Akhmat Grozny,R. Volgograd,3,1,H,2.28,2.92,3.79,2.41,3.12,4.21,2.23,2.9,3.69,,,
Russia,Premier League,2020/2021,19/08/2020,17:00,Dynamo Moscow,FK Rostov,2,0,H,2.19,3,3.89,2.24,3.38,4.1,2.11,3.07,3.81,,,
Russia,Premier League,2020/2021,19/08/2020,18:00,Zenit,CSKA Moscow,2,1,H,1.82,3.78,4.31,1.9,3.92,5.23,1.81,3.65,4.26,,,
Russia,Premier League,2020/2021,22/08/2020,12:00,Ural,Krasnodar,1,0,H,5.62,4.03,1.61,6.4,4.47,1.64,5.44,3.98,1.59,,,
Russia,Premier League,2020/2021,22/08/2020,14:00,Khimki,Akhmat Grozny,1,2,A,2.64,3.11,2.89,2.81,3.26,3.02,2.58,3.07,2.84,,,
Russia,Premier League,2020/2021,22/08/2020,15:30,Arsenal Tula,Dynamo Moscow,2,0,H,4.51,3.27,1.93,4.92,3.38,2,4.36,3.22,1.91,,,
Russia,Premier League,2020/2021,22/08/2020,16:00,Zenit,Tambov,4,1,H,1.15,8.19,18.87,1.25,8.19,19.5,1.2,6.64,13.24,,,
Russia,Premier League,2020/2021,22/08/2020,18:00,CSKA Moscow,Rubin Kazan,1,2,A,1.72,3.66,5.17,1.78,3.98,5.77,1.71,3.59,4.94,,,
Russia,Premier League,2020/2021,22/08/2020,18:00,R. Volgograd,Sochi,1,2,A,3.6,3.03,2.28,3.72,3.3,2.35,3.43,3.04,2.25,,,
Russia,Premier League,2020/2021,23/08/2020,14:30,Ufa,FK Rostov,0,1,A,2.95,2.85,2.8,3.5,2.99,2.89,2.98,2.82,2.67,,,
Russia,Premier League,2020/2021,23/08/2020,17:00,Spartak Moscow,Lokomotiv Moscow,2,1,H,2.53,3.1,3.05,2.68,3.3,3.16,2.51,3.09,2.91,,,
Russia,Premier League,2020/2021,25/08/2020,16:30,Tambov,Sochi,0,1,A,3.84,3.26,2.07,4.12,3.48,2.15,3.73,3.23,2.06,,,
Russia,Premier League,2020/2021,25/08/2020,18:30,Arsenal Tula,Khimki,1,1,D,1.87,3.41,4.5,2,3.71,5,1.87,3.39,4.32,,,
Russia,Premier League,2020/2021,26/08/2020,16:30,Lokomotiv Moscow,Akhmat Grozny,2,3,A,1.88,3.58,4.15,1.96,3.6,4.77,1.88,3.42,4.19,,,
Russia,Premier League,2020/2021,26/08/2020,16:30,R. Volgograd,Spartak Moscow,0,1,A,5.97,3.82,1.61,6.95,4.14,1.64,5.95,3.83,1.57,,,
Russia,Premier League,2020/2021,26/08/2020,16:30,Rubin Kazan,Ufa,3,0,H,1.93,3.15,4.7,2.01,3.35,5,1.91,3.13,4.59,,,
Russia,Premier League,2020/2021,26/08/2020,18:30,FK Rostov,Ural,1,0,H,1.67,3.7,5.51,1.7,3.9,6.35,1.65,3.67,5.42,,,
Russia,Premier League,2020/2021,26/08/2020,18:30,Krasnodar,CSKA Moscow,1,1,D,2.25,3.43,3.19,2.52,3.61,3.25,2.25,3.38,3.09,,,
Russia,Premier League,2020/2021,26/08/2020,18:45,Dynamo Moscow,Zenit,1,0,H,4.39,3.54,1.85,5.01,3.74,1.91,4.36,3.5,1.83,,,
Russia,Premier League,2020/2021,29/08/2020,16:00,Spartak Moscow,Arsenal Tula,2,1,H,1.58,3.89,6.15,1.62,4.2,7.4,1.57,3.9,5.92,,,
Russia,Premier League,2020/2021,29/08/2020,18:00,Khimki,R. Volgograd,1,1,D,1.96,3.25,4.31,2.15,3.38,4.6,1.97,3.21,4.12,,,
Russia,Premier League,2020/2021,30/08/2020,12:00,Ufa,Dynamo Moscow,1,1,D,4.4,2.93,2.07,4.9,3.1,2.17,4.17,2.93,2.07,,,
Russia,Premier League,2020/2021,30/08/2020,14:00,Lokomotiv Moscow,Zenit,0,0,D,5.17,3.84,1.67,5.55,4.2,1.73,5.03,3.87,1.66,,,
Russia,Premier League,2020/2021,30/08/2020,16:00,Akhmat Grozny,CSKA Moscow,0,3,A,3.97,3.44,1.97,4.2,3.66,2.04,3.83,3.42,1.96,,,
Russia,Premier League,2020/2021,30/08/2020,16:00,Rubin Kazan,Tambov,2,2,D,1.66,3.75,5.46,1.73,3.88,6.4,1.66,3.6,5.41,,,
Russia,Premier League,2020/2021,30/08/2020,18:00,Krasnodar,FK Rostov,1,1,D,1.75,3.57,5.03,1.94,3.72,5.03,1.86,3.47,4.21,,,
Russia,Premier League,2020/2021,30/08/2020,18:00,Sochi,Ural,0,0,D,1.64,3.92,5.38,1.7,4,6.25,1.63,3.78,5.37,,,
Russia,Premier League,2020/2021,12/09/2020,11:45,Tambov,Ufa,2,0,H,2.7,2.8,3.21,2.81,3.03,3.3,2.64,2.78,3.05,,,
Russia,Premier League,2020/2021,12/09/2020,14:30,Ural,Khimki,3,1,H,2.36,3.15,3.42,2.5,3.5,3.64,2.31,3.07,3.26,,,
Russia,Premier League,2020/2021,12/09/2020,17:00,Akhmat Grozny,Sochi,0,1,A,2.5,3.28,3.05,2.6,3.46,3.13,2.46,3.17,2.92,,,
Russia,Premier League,2020/2021,13/09/2020,14:30,Dynamo Moscow,Rubin Kazan,0,1,A,1.96,3.27,4.57,1.99,3.48,4.8,1.88,3.26,4.41,,,
Russia,Premier League,2020/2021,13/09/2020,17:00,CSKA Moscow,Spartak Moscow,3,1,H,2.39,3.3,3.21,2.54,3.36,3.22,2.39,3.18,3.01,,,
Russia,Premier League,2020/2021,13/09/2020,17:00,R. Volgograd,Krasnodar,0,3,A,10.7,5.37,1.32,15,5.37,1.37,9.91,4.92,1.31,,,
Russia,Premier League,2020/2021,14/09/2020,16:30,Zenit,Arsenal Tula,3,1,H,1.28,6.07,10.95,1.31,6.6,13,1.27,5.68,10,,,
Russia,Premier League,2020/2021,14/09/2020,18:30,FK Rostov,Lokomotiv Moscow,0,0,D,2.42,3.16,3.29,2.58,3.28,3.36,2.38,3.1,3.1,,,
Russia,Premier League,2020/2021,18/09/2020,18:00,Krasnodar,Khimki,7,2,H,1.36,5.22,8.9,1.4,5.45,9.68,1.36,4.93,8.09,,,
Russia,Premier League,2020/2021,19/09/2020,17:00,FK Rostov,R. Volgograd,3,0,H,,,,1.4,5.5,8.75,1.34,5.07,7.46,,,
Russia,Premier League,2020/2021,19/09/2020,14:30,Ural,Zenit,1,1,D,8.39,5.64,1.35,9.8,5.7,1.38,8.28,5.26,1.33,,,
Russia,Premier League,2020/2021,20/09/2020,12:00,Arsenal Tula,Sochi,3,2,H,2.83,3.1,2.8,2.93,3.18,2.88,2.75,3.02,2.71,,,
Russia,Premier League,2020/2021,20/09/2020,12:00,Ufa,CSKA Moscow,0,1,A,4.97,3.47,1.83,6,3.68,1.88,4.83,3.34,1.8,,,
Russia,Premier League,2020/2021,20/09/2020,14:30,Rubin Kazan,Spartak Moscow,0,2,A,3.35,3.36,2.29,3.92,3.52,2.32,3.31,3.29,2.19,,,
Russia,Premier League,2020/2021,20/09/2020,17:00,Lokomotiv Moscow,Tambov,1,0,H,1.52,4.06,7.58,1.58,4.2,7.8,1.52,3.94,6.63,,,
Russia,Premier League,2020/2021,21/09/2020,17:00,Dynamo Moscow,Akhmat Grozny,1,0,H,2.18,3.25,3.75,2.3,3.42,3.96,2.14,3.19,3.56,,,
Russia,Premier League,2020/2021,26/09/2020,12:00,Tambov,Spartak Moscow,0,2,A,7.52,4.19,1.5,7.65,4.26,1.58,6.55,3.99,1.51,,,
Russia,Premier League,2020/2021,26/09/2020,14:30,Zenit,Ufa,6,0,H,1.18,7.07,20.66,1.22,7.4,21.32,1.18,6.43,15.77,,,
Russia,Premier League,2020/2021,26/09/2020,18:00,Sochi,Krasnodar,1,1,D,3.53,3.57,2.13,3.74,3.8,2.17,3.37,3.47,2.08,,,
Russia,Premier League,2020/2021,27/09/2020,12:00,Arsenal Tula,FK Rostov,2,3,A,3.18,3.02,2.58,3.22,3.1,2.67,3.06,2.93,2.51,,,
Russia,Premier League,2020/2021,27/09/2020,14:30,Akhmat Grozny,Ural,2,0,H,1.88,3.54,4.52,1.98,3.68,4.88,1.86,3.43,4.24,,,
Russia,Premier League,2020/2021,27/09/2020,17:00,CSKA Moscow,Lokomotiv Moscow,0,1,A,2.02,3.56,3.86,2.09,3.68,4.08,1.98,3.46,3.69,,,
Russia,Premier League,2020/2021,27/09/2020,17:00,R. Volgograd,Rubin Kazan,1,3,A,7.6,4.26,1.49,7.9,4.4,1.5,7.1,4.12,1.46,,,
Russia,Premier League,2020/2021,28/09/2020,17:00,Khimki,Dynamo Moscow,1,0,H,5.49,3.88,1.68,5.75,3.88,1.8,5.2,3.7,1.66,,,
Russia,Premier League,2020/2021,03/10/2020,12:00,Ufa,R. Volgograd,0,0,D,1.82,3.28,5.48,1.87,3.4,5.74,1.79,3.22,5.13,,,
Russia,Premier League,2020/2021,03/10/2020,14:30,Tambov,Arsenal Tula,1,1,D,3.32,3.04,2.48,3.32,3.25,2.63,3.09,3.01,2.44,,,
Russia,Premier League,2020/2021,03/10/2020,14:30,Ural,CSKA Moscow,0,2,A,5.61,4.08,1.63,6.55,4.11,1.68,5.46,3.85,1.61,,,
Russia,Premier League,2020/2021,03/10/2020,17:00,Spartak Moscow,Zenit,1,1,D,3.7,3.5,2.09,3.91,3.66,2.15,3.5,3.42,2.06,,,
Russia,Premier League,2020/2021,04/10/2020,12:00,Lokomotiv Moscow,Khimki,2,1,H,1.57,4,6.66,1.63,4.31,6.7,1.56,3.92,6.01,,,
Russia,Premier League,2020/2021,04/10/2020,14:30,Rubin Kazan,Akhmat Grozny,1,1,D,1.93,3.46,4.4,1.98,3.52,4.55,1.9,3.37,4.1,,,
Russia,Premier League,2020/2021,04/10/2020,14:30,Sochi,FK Rostov,4,2,H,2.68,2.97,3.09,2.68,3.24,3.25,2.5,2.98,3.03,,,
Russia,Premier League,2020/2021,04/10/2020,18:00,Dynamo Moscow,Krasnodar,2,0,H,3.16,3.09,2.54,3.2,3.39,2.57,2.99,3.11,2.45,,,
Russia,Premier League,2020/2021,17/10/2020,12:00,Zenit,Sochi,3,1,H,1.45,4.65,7.42,1.47,5.14,9.3,1.42,4.57,7.09,,,
Russia,Premier League,2020/2021,17/10/2020,14:30,Krasnodar,Rubin Kazan,3,1,H,1.94,3.66,4.03,2.14,3.75,4.35,1.91,3.53,3.87,,,
Russia,Premier League,2020/2021,17/10/2020,14:30,Lokomotiv Moscow,Ufa,1,0,H,1.65,3.65,6.31,1.74,3.8,6.86,1.63,3.58,5.83,,,
Russia,Premier League,2020/2021,17/10/2020,17:00,Khimki,Spartak Moscow,2,3,A,6.56,4.39,1.52,6.81,4.33,1.75,5.27,3.88,1.63,,,
Russia,Premier League,2020/2021,18/10/2020,12:00,Arsenal Tula,Ural,1,0,H,2.14,3.16,3.99,2.2,3.3,4.2,2.09,3.1,3.79,,,
Russia,Premier League,2020/2021,18/10/2020,12:00,R. Volgograd,Tambov,0,2,A,3.16,2.99,2.62,3.46,3.05,2.89,3.05,2.87,2.58,,,
Russia,Premier League,2020/2021,18/10/2020,14:30,CSKA Moscow,Dynamo Moscow,3,1,H,2.32,3.31,3.32,2.32,3.62,3.88,2.17,3.27,3.37,,,
Russia,Premier League,2020/2021,18/10/2020,17:00,FK Rostov,Akhmat Grozny,3,0,H,2.45,3.05,3.36,2.6,3.17,3.57,2.38,3.02,3.2,,,
Russia,Premier League,2020/2021,24/10/2020,12:00,Dynamo Moscow,Sochi,3,1,H,2.07,3.25,4.09,2.12,3.45,4.29,2.03,3.2,3.87,,,
Russia,Premier League,2020/2021,24/10/2020,14:30,Zenit,Rubin Kazan,1,2,A,1.53,4.26,6.66,1.57,4.81,7.33,1.49,4.29,6.31,,,
Russia,Premier League,2020/2021,24/10/2020,17:00,Krasnodar,Spartak Moscow,1,3,A,2.68,3.7,2.57,2.82,3.71,2.71,2.66,3.46,2.51,,,
Russia,Premier League,2020/2021,24/10/2020,17:00,Lokomotiv Moscow,R. Volgograd,1,2,A,1.45,4.26,8.75,1.52,4.4,9.3,1.46,4.04,7.51,,,
Russia,Premier League,2020/2021,25/10/2020,11:00,Ural,Tambov,0,0,D,2.14,3.1,4.09,2.22,3.26,4.09,2.12,3.02,3.81,,,
Russia,Premier League,2020/2021,25/10/2020,13:30,FK Rostov,Khimki,0,2,A,1.83,3.6,4.71,1.89,3.74,4.98,1.79,3.5,4.52,,,
Russia,Premier League,2020/2021,25/10/2020,16:00,Akhmat Grozny,Ufa,3,1,H,1.73,3.52,5.75,1.79,3.82,6.02,1.72,3.43,5.27,,,
Russia,Premier League,2020/2021,26/10/2020,16:00,CSKA Moscow,Arsenal Tula,5,1,H,1.44,4.75,7.51,1.49,4.75,9,1.43,4.41,7.24,,,
Russia,Premier League,2020/2021,31/10/2020,11:00,Rubin Kazan,Arsenal Tula,3,1,H,1.65,3.72,6.16,1.7,3.96,6.45,1.63,3.67,5.66,,,
Russia,Premier League,2020/2021,31/10/2020,13:30,Akhmat Grozny,Krasnodar,2,0,H,2.5,3.53,2.86,2.6,3.58,3,2.43,3.41,2.8,,,
Russia,Premier League,2020/2021,31/10/2020,13:30,Spartak Moscow,FK Rostov,0,1,A,1.88,3.45,4.7,1.88,3.6,5.51,1.8,3.43,4.68,,,
Russia,Premier League,2020/2021,31/10/2020,16:00,Sochi,Lokomotiv Moscow,2,1,H,2.51,3.09,3.21,2.63,3.3,3.26,2.43,3.07,3.06,,,
Russia,Premier League,2020/2021,01/11/2020,09:00,Ufa,Ural,1,2,A,2.34,2.92,3.78,2.44,3.08,3.93,2.27,2.89,3.6,,,
Russia,Premier League,2020/2021,01/11/2020,11:00,Khimki,Zenit,0,2,A,5.38,4.19,1.6,5.85,4.45,1.65,5.23,4.07,1.6,,,
Russia,Premier League,2020/2021,01/11/2020,13:30,R. Volgograd,CSKA Moscow,0,1,A,8.36,5.14,1.38,11.5,5.25,1.41,8.38,4.74,1.37,,,
Russia,Premier League,2020/2021,01/11/2020,16:00,Tambov,Dynamo Moscow,1,2,A,5.59,3.43,1.77,5.89,3.5,1.89,5.1,3.31,1.77,,,
Russia,Premier League,2020/2021,06/11/2020,16:00,Sochi,Ufa,1,1,D,1.75,3.44,5.77,1.78,3.62,6.49,1.71,3.35,5.44,,,
Russia,Premier League,2020/2021,07/11/2020,11:00,Ural,Spartak Moscow,2,2,D,4.69,3.49,1.87,5.49,3.57,1.89,4.56,3.34,1.83,,,
Russia,Premier League,2020/2021,07/11/2020,13:30,Arsenal Tula,R. Volgograd,1,1,D,1.94,3.42,4.37,1.94,3.61,4.79,1.86,3.36,4.42,,,
Russia,Premier League,2020/2021,07/11/2020,16:00,Tambov,Akhmat Grozny,0,1,A,4.74,3.69,1.81,5.15,3.87,1.83,4.64,3.5,1.78,,,
Russia,Premier League,2020/2021,08/11/2020,11:00,Khimki,Rubin Kazan,2,0,H,3.78,3.54,2.05,3.78,3.67,2.15,3.52,3.45,2.04,,,
Russia,Premier League,2020/2021,08/11/2020,13:30,CSKA Moscow,FK Rostov,2,0,H,1.51,4.36,6.81,1.56,4.49,7.9,1.5,4.17,6.43,,,
Russia,Premier League,2020/2021,08/11/2020,16:00,Dynamo Moscow,Lokomotiv Moscow,5,1,H,2.68,3.29,2.81,2.8,3.32,3.07,2.59,3.17,2.75,,,
Russia,Premier League,2020/2021,08/11/2020,16:00,Zenit,Krasnodar,3,1,H,1.66,4.19,5.11,1.72,4.6,5.51,1.63,4.13,4.88,,,
Russia,Premier League,2020/2021,21/11/2020,11:00,Krasnodar,Tambov,1,0,H,1.42,4.51,8.82,1.44,5.05,9.7,1.4,4.48,7.84,,,
Russia,Premier League,2020/2021,21/11/2020,13:30,Akhmat Grozny,Zenit,2,2,D,4.24,3.41,1.98,4.67,3.68,1.99,4.02,3.46,1.9,,,
Russia,Premier League,2020/2021,21/11/2020,16:00,Lokomotiv Moscow,Arsenal Tula,1,0,H,1.74,3.81,5.03,1.77,3.91,5.2,1.72,3.67,4.75,,,
Russia,Premier League,2020/2021,21/11/2020,16:00,Spartak Moscow,Dynamo Moscow,1,1,D,2.26,3.32,3.45,2.3,3.58,3.73,2.21,3.25,3.3,,,
Russia,Premier League,2020/2021,22/11/2020,11:00,CSKA Moscow,Sochi,1,1,D,1.61,4.22,5.54,1.68,4.4,6.25,1.61,3.99,5.18,,,
Russia,Premier League,2020/2021,22/11/2020,13:30,R. Volgograd,Ural,0,0,D,2.92,3.13,2.7,3.15,3.2,2.79,2.83,2.99,2.64,,,
Russia,Premier League,2020/2021,22/11/2020,16:00,Rubin Kazan,FK Rostov,0,2,A,2.59,3.2,2.99,2.71,3.34,3.04,2.49,3.12,2.9,,,
Russia,Premier League,2020/2021,23/11/2020,14:00,Ufa,Khimki,1,2,A,2.72,3.01,3,2.93,3.09,3.01,2.7,2.91,2.85,,,
Russia,Premier League,2020/2021,28/11/2020,11:00,Arsenal Tula,Zenit,0,0,D,7.31,4.58,1.46,7.69,4.7,1.54,6.54,4.33,1.47,,,
Russia,Premier League,2020/2021,28/11/2020,13:30,Khimki,Krasnodar,1,0,H,6,4.28,1.57,6.22,4.5,1.63,5.56,4.19,1.55,,,
Russia,Premier League,2020/2021,28/11/2020,16:00,Akhmat Grozny,Lokomotiv Moscow,0,0,D,1.91,3.52,4.41,1.96,3.6,4.5,1.9,3.39,4.11,,,
Russia,Premier League,2020/2021,28/11/2020,16:00,FK Rostov,Dynamo Moscow,4,1,H,3.61,3.15,2.28,3.76,3.24,2.36,3.49,3.08,2.2,,,
Russia,Premier League,2020/2021,29/11/2020,09:00,Ural,Sochi,1,0,H,3.35,3.08,2.44,3.48,3.28,2.51,3.22,3.04,2.36,,,
Russia,Premier League,2020/2021,29/11/2020,11:00,Ufa,Tambov,4,0,H,1.96,3.2,4.72,2.05,3.2,4.92,1.95,3.03,4.56,,,
Russia,Premier League,2020/2021,29/11/2020,13:30,Rubin Kazan,CSKA Moscow,1,0,H,3.89,3.59,2,4.14,3.74,2.04,3.76,3.52,1.94,,,
Russia,Premier League,2020/2021,29/11/2020,16:00,Spartak Moscow,R. Volgograd,2,0,H,1.39,4.89,8.82,1.41,5.4,10.75,1.36,4.79,8.4,,,
Russia,Premier League,2020/2021,05/12/2020,11:00,Lokomotiv Moscow,Rubin Kazan,3,1,H,2.16,3.24,3.81,2.28,3.38,4.47,2.08,3.15,3.78,,,
Russia,Premier League,2020/2021,05/12/2020,13:30,Spartak Moscow,Tambov,5,1,H,1.06,10.04,21.99,1.09,20.47,101,1.05,13.65,34.22,,,
Russia,Premier League,2020/2021,05/12/2020,16:00,Krasnodar,R. Volgograd,5,0,H,1.33,5.31,10.12,1.38,6.17,11.8,1.29,5.35,9.68,,,
Russia,Premier League,2020/2021,05/12/2020,16:00,Zenit,Ural,5,1,H,1.3,5.72,10.7,1.34,6.3,12.5,1.28,5.42,9.95,,,
Russia,Premier League,2020/2021,06/12/2020,11:00,FK Rostov,Ufa,0,1,A,2.15,3.02,4.2,2.21,3.24,4.59,2.08,3,4.02,,,
Russia,Premier League,2020/2021,06/12/2020,13:30,Dynamo Moscow,Arsenal Tula,1,0,H,1.66,3.72,6.01,1.73,4.19,6.49,1.6,3.78,5.75,,,
Russia,Premier League,2020/2021,06/12/2020,16:00,CSKA Moscow,Khimki,2,2,D,1.46,4.64,7.33,1.51,4.92,8,1.43,4.48,6.97,,,
Russia,Premier League,2020/2021,07/12/2020,16:00,Sochi,Akhmat Grozny,2,0,H,2.77,3.05,2.91,2.8,3.24,2.91,2.7,3.02,2.75,,,
Russia,Premier League,2020/2021,11/12/2020,16:00,Khimki,Arsenal Tula,1,0,H,2.47,3.27,3.1,2.55,3.4,3.1,2.42,3.23,2.92,,,
Russia,Premier League,2020/2021,12/12/2020,11:00,R. Volgograd,Ufa,1,0,H,3.36,3.02,2.47,3.44,3.15,2.53,3.24,2.93,2.41,,,
Russia,Premier League,2020/2021,12/12/2020,13:30,Sochi,Spartak Moscow,1,0,H,3.05,3.17,2.57,3.19,3.31,2.61,2.92,3.14,2.47,,,
Russia,Premier League,2020/2021,12/12/2020,16:00,Zenit,Dynamo Moscow,3,1,H,1.66,3.9,5.61,1.71,4.33,6.13,1.63,3.87,5.21,,,
Russia,Premier League,2020/2021,13/12/2020,11:00,Tambov,Rubin Kazan,0,1,A,15.82,8.01,1.16,24.47,9.8,1.18,17.36,7.64,1.14,,,
Russia,Premier League,2020/2021,13/12/2020,13:30,Krasnodar,Lokomotiv Moscow,5,0,H,1.72,3.94,4.96,1.76,4,5.17,1.7,3.79,4.67,,,
Russia,Premier League,2020/2021,13/12/2020,16:00,Akhmat Grozny,FK Rostov,0,1,A,2.1,3.25,4,2.19,3.4,4.05,2.03,3.19,3.84,,,
Russia,Premier League,2020/2021,13/12/2020,16:00,CSKA Moscow,Ural,2,2,D,1.33,5.24,10.17,1.39,5.48,10.4,1.34,4.89,8.77,,,
Russia,Premier League,2020/2021,16/12/2020,15:00,R. Volgograd,Arsenal Tula,1,0,H,3.07,2.93,2.73,3.12,3.11,2.81,2.97,2.9,2.61,,,
Russia,Premier League,2020/2021,16/12/2020,15:00,Sochi,Dynamo Moscow,2,0,H,2.71,3.14,2.89,2.76,3.25,2.99,2.64,3.08,2.77,,,
